date,ticker,Close,return_1d,log_return_1d,rsi,ema_dist,macd,macd_signal,macd_diff,bb_pct,zscore,target
2025-01-10,AUDUSD=X,103.44003296337587,0.00630000144563736,0.006280239393737345,66.52467708511608,0.00896272876010141,0.6908123511470308,0.6262207982899555,0.0645915528570753,0.9579369293502588,1.7753682611787986,1
2025-01-13,AUDUSD=X,103.62262208651858,0.0017651688414228595,0.0017636127617965693,67.63088902661862,0.00877317744408513,0.7368746537880924,0.6483515693895829,0.08852308439850942,0.9819037135197793,1.5645456706295473,1
2025-01-14,AUDUSD=X,104.13580223596517,0.004952394941503346,0.004940172171720029,70.57410959394562,0.011237429892611093,0.8055033683055939,0.6797819291727851,0.12572143913280875,1.076293647040988,1.8641636120188214,0
2025-01-15,AUDUSD=X,104.20589120072148,0.0006730534864223259,0.0006728270875045582,70.96245344855156,0.009730044970140555,0.8556839211040739,0.7149623275590429,0.140721593545031,1.0279986092829598,1.576327331421952,0
2025-01-16,AUDUSD=X,104.43762799118899,0.0022238357908299644,0.0022213667278671695,72.26572142240349,0.009776863910381493,0.9037339110421101,0.7527166442556563,0.15101726678645377,1.0047184868769186,1.4715413692187982,0
2025-01-17,AUDUSD=X,104.92002723098463,0.0046190175808698,0.004608382655194813,74.80114710771885,0.011784455397345312,0.9695629432445969,0.7960859040534445,0.17347703919115243,1.0284730095608619,1.558984064484758,0
2025-01-20,AUDUSD=X,103.87081743833753,-0.010000090738989553,-0.010050427509050644,61.608922685620904,0.0013631025493604145,0.9263915981978386,0.8221470428823234,0.10424455531551513,0.7463962684166273,0.26474648553314,0
2025-01-21,AUDUSD=X,103.65916002794341,-0.002037698514501085,-0.0020397774467572857,59.33549991887767,-0.0005542829934465186,0.8651263737770876,0.8307429090612763,0.03438346471581122,0.6750985600585856,-0.15603709968216367,0
2025-01-22,AUDUSD=X,103.33858282024026,-0.0030926085800495606,-0.003097400576360613,55.96688350006675,-0.002984395803875109,0.7816944534736479,0.8209332179437507,-0.03923876447010288,0.5753746744748673,-0.8275327832032097,1
2025-01-23,AUDUSD=X,102.89710541677533,-0.004272144937703337,-0.004281296623072538,51.62057716807433,-0.005934554188314206,0.672201794800273,0.7911869333150552,-0.11898513851478221,0.4522506238243207,-1.6218860205439294,0
2025-01-24,AUDUSD=X,102.71950544925512,-0.0017259957585867847,-0.001727487005436974,49.94038041706457,-0.006268060687284739,0.564589010170792,0.7458673486862026,-0.18127833851541064,0.400669042189732,-1.5559106879392495,0
2025-01-27,AUDUSD=X,103.81496677550457,0.010664589178640771,0.010608123547871962,58.83966401790685,0.00353968076427481,0.5612301649320415,0.7089399119353704,-0.14770974700332895,0.6774355038533293,0.022091812679072877,0
2025-01-28,AUDUSD=X,103.20652616929742,-0.005860817809852814,-0.005878059803681893,53.184344621360324,-0.0019169018676855774,0.5036662330967516,0.6678851761676468,-0.16421894307089513,0.4784573464499233,-0.723054655671397,0
2025-01-29,AUDUSD=X,103.92669599192746,0.006977948482140395,0.006953715266407628,58.29395067992515,0.0041261255002966795,0.5102759449102763,0.6363633299161726,-0.12608738500589634,0.6888723410011899,0.3666648188708894,0
2025-01-30,AUDUSD=X,102.7232156650848,-0.01158008840131075,-0.011647659786612096,48.72366285027706,-0.0061461734753703945,0.4136352549315916,0.5918177149192565,-0.1781824599876649,0.26052905464687937,-1.155452401121774,1
2025-01-31,AUDUSD=X,102.50295703811017,-0.0021441952099002792,-0.0021464972877742643,47.19648443846779,-0.006782453647467054,0.3156353337943898,0.5365812386942832,-0.2209459048998934,0.1936128071171302,-1.4254331976323849,1
2025-02-03,AUDUSD=X,102.64023632259973,0.0013392714557349805,0.0013383754316426784,48.28448093664945,-0.004465371311521696,0.2462088389733168,0.47850675875008997,-0.23229791977677317,0.22820540065820874,-0.9628441346557085,1
2025-02-04,AUDUSD=X,103.08195436026236,0.004303556319514845,0.004294322503702359,51.7308302839655,-0.0001481219409102862,0.2242458293518581,0.4276545728704436,-0.2034087435185855,0.37146345744862186,-0.006578235266844021,1
2025-02-05,AUDUSD=X,103.6157731320005,0.005178586058550039,0.005165223295392416,55.583127420433975,0.004111446803185132,0.24706666879733064,0.39153699205582104,-0.1444703232584904,0.5534261807480142,0.9807135477841108,1
2025-02-06,AUDUSD=X,104.21191929658853,0.005753430646399549,0.005736942874903013,59.473021462532486,0.00807609726038051,0.30968648868559967,0.3751668913817768,-0.06548040269617711,0.7569616454297938,1.584740980399865,0
2025-02-07,AUDUSD=X,103.97837251684689,-0.002241075505739043,-0.002243590473641472,57.353887235657076,0.00475427209384726,0.33658789803534717,0.3674510927124909,-0.030863194677143713,0.6546021373459078,0.9808242362306184,0
2025-02-10,AUDUSD=X,103.66264608282971,-0.0030364625486518637,-0.0030410819545285362,54.525370004043964,0.0013932376342311247,0.328642586999905,0.3596893915699737,-0.031046804570068698,0.5326677660809049,0.5045828764093154,0
2025-02-11,AUDUSD=X,104.30595896293082,0.0062058311688000245,0.006186654296611213,58.96591901317263,0.006215896133871414,0.369990819934614,0.3617496772429018,0.008241142691712222,0.7727209429196435,1.245037746535092,0
2025-02-12,AUDUSD=X,104.18714088729968,-0.0011391302741712295,-0.0011397795762018996,57.84245500969393,0.0041441043354296546,0.38869137452049074,0.3671380166984196,0.02155335782207113,0.7283684115721318,0.9946993535583714,0
2025-02-13,AUDUSD=X,103.27760754059388,-0.008729804263365448,-0.008768132231411433,49.9906786939644,-0.0037847163014770656,0.32635790815372445,0.3589819949894806,-0.03262408683575613,0.40132765455069996,-0.411955091056687,0
2025-02-14,AUDUSD=X,102.47896071727163,-0.007733010498024329,-0.00776306526652741,44.30369508870826,-0.009419323907350828,0.21009225021497002,0.32920404603457853,-0.11911179581960851,0.10438886978512266,-1.6213716456129295,1
2025-02-17,AUDUSD=X,101.83988490652513,-0.0062361660020113785,-0.006255692106226397,40.34821200208565,-0.012797266955375449,0.0656263025371544,0.27648849733509373,-0.21086219479793933,-0.04925281958742128,-2.0047443275372294,1
2025-02-18,AUDUSD=X,102.21466843418779,0.0036801252083764613,0.003673370115587344,43.53221267703256,-0.007510526556415952,-0.01840988563091628,0.21750882074189173,-0.235918706372808,0.1374980506326271,-1.2956564096330365,1
2025-02-19,AUDUSD=X,102.33701736359725,0.0011969801524938095,0.0011962643429007209,44.57232609924252,-0.00517893774915486,-0.07428037617289363,0.15915098135893468,-0.2334313575318283,0.20968442021353065,-0.9612496618924407,1
2025-02-20,AUDUSD=X,102.85212024874978,0.005033397478474422,0.005020772280756026,48.8445166514013,-0.0001404108633841852,-0.07611622406486163,0.11209754027417543,-0.18821376433903705,0.38775771581552193,-0.2930783832247814,1
2025-02-21,AUDUSD=X,102.56508378889633,-0.002790768524355669,-0.0027946699792295413,46.685130531533225,-0.0023991955333104845,-0.09958464044642312,0.06976110413005572,-0.16934574457647883,0.2934181748813709,-0.4786550886273491,1
2025-02-24,AUDUSD=X,102.69942126254816,0.0013097778375370517,0.001308920826792698,47.84721262450775,-0.0008940904250237733,-0.10612032899597068,0.03458481750485044,-0.1407051465008211,0.3565118532165463,-0.21577556396040104,0
2025-02-25,AUDUSD=X,103.16969554665565,0.0045791327577713314,0.0045686804256292665,51.807331062282955,0.0030096706075355543,-0.07251677651771615,0.013164498700337125,-0.08568127521805327,0.5193658367759467,0.6171556484101173,0
2025-02-26,AUDUSD=X,102.96692316751555,-0.0019654257780415962,-0.001967359761769219,50.0428581120623,0.000849382002802669,-0.0615383793049773,-0.0017760769007257593,-0.05976230240425154,0.4647928160659036,0.7333742780846386,0
2025-02-27,AUDUSD=X,103.31674573768181,0.00339742666290177,0.0033916684473278376,53.015883146521105,0.0034743381507537615,-0.024329704902200433,-0.006286802501020695,-0.01804290240117974,0.5793347376358764,1.4884616868698233,0
2025-02-28,AUDUSD=X,102.85869284777685,-0.00443348158746637,-0.004443338611705816,48.911355670238926,-0.0007974978233071094,-0.03144017965138346,-0.011317477931093249,-0.02012270172029021,0.40745479822832537,0.39044368946929775,0
2025-03-03,AUDUSD=X,102.61786187770912,-0.002341376925955596,-0.0023441222349495352,46.85728365192633,-0.0025681072636246907,-0.05586435913663479,-0.020226854172201558,-0.03563750496443323,0.3204405433143059,-0.410371999638237,0
2025-03-04,AUDUSD=X,102.364173564726,-0.0024721652579883235,-0.002475226104172088,44.726479705941955,-0.004122437972839736,-0.09460072576176515,-0.03510162849011428,-0.05949909727165087,0.24826936872203956,-1.2744864655235917,0
2025-03-05,AUDUSD=X,101.52776844018234,-0.008170877519123376,-0.008204442098590238,38.508813178467165,-0.010053016050133413,-0.19059343632039827,-0.06619999005617108,-0.12439344626422719,0.031722518541217964,-2.3415252622291374,1
2025-03-06,AUDUSD=X,101.89416259873197,0.003608807365499178,0.0036023112443406982,42.29328765216756,-0.005308472339134336,-0.23440137141713535,-0.09984026632836394,-0.1345611050887714,0.17929940640127648,-1.2722945083333435,1
2025-03-07,AUDUSD=X,101.57973592261382,-0.0030858163814190265,-0.0030905873301648704,40.01717050935823,-0.006865109113502519,-0.29113505687938357,-0.13809922443856787,-0.1530358324408157,0.1158018911047912,-1.4357758276782306,1
2025-03-10,AUDUSD=X,101.60893591476494,0.00028745883109371206,0.0002874175227200401,40.33829016728327,-0.005389776260663075,-0.32993740301718333,-0.17646686015429097,-0.15347054286289236,0.16259852666498073,-1.127033699432782,1
2025-03-11,AUDUSD=X,101.97119479713994,0.0035652266123413767,0.0035588862573421557,44.32077488881864,-0.0015090412213432534,-0.3276799866904838,-0.20670948546152956,-0.12097050122895425,0.29551041084591556,-0.4636981814245921,1
2025-03-12,AUDUSD=X,102.31032225883698,0.003325718232209507,0.003320200262087433,47.831488991175135,0.0014817778485638421,-0.29512420787531823,-0.22439242994428732,-0.07073177793103091,0.44860513066225743,0.17597580480297575,0
2025-03-13,AUDUSD=X,102.8073146777654,0.0048576957628094775,0.00484593522943185,52.55301503591599,0.005186746144260072,-0.2266081858363691,-0.2248355811227037,-0.0017726047136654155,0.6970539671362626,1.2847524704179771,0
2025-03-14,AUDUSD=X,102.7570009433209,-0.0004893983915658096,-0.0004895181860450546,52.03952883552812,0.0038379315993469364,-0.17435874355828673,-0.21474021360982032,0.040381470051533586,0.6642660797822613,1.242099919811402,0
2025-03-17,AUDUSD=X,102.47307428815937,-0.002763088184309148,-0.0027669125588134463,49.1226573917384,0.0008705724409260282,-0.15408499638967044,-0.20260917016579033,0.048524173776119894,0.5140452102395283,0.7158548450214783,0
2025-03-18,AUDUSD=X,102.43638611197869,-0.0003580274763447244,-0.0003580915834835013,48.74247139334561,0.00041906092433143004,-0.13937174418491338,-0.18996168496961494,0.050589940784701554,0.4904322009706647,0.6186730178005204,0
2025-03-19,AUDUSD=X,101.24696229816234,-0.011611341037706335,-0.011679279071214164,38.373402414917095,-0.009179990285149688,-0.2211387967598739,-0.19619710732766674,-0.024941689432207176,-0.007274716415045811,-1.6261556689968808,0
2025-03-20,AUDUSD=X,100.24160149706563,-0.00992978730696159,-0.009979416456181339,32.14813509964337,-0.01561468543429768,-0.3628809241153732,-0.22953387068520803,-0.13334705343016517,-0.19707232533256513,-2.1396285388757716,0
2025-03-21,AUDUSD=X,99.33352312527137,-0.009058897286480794,-0.009100178594376198,27.76651135380348,-0.02016167232474997,-0.5422363535642205,-0.29207436726101055,-0.25016198630320996,-0.21935470100478233,-2.0771467461860356,0
2025-03-24,AUDUSD=X,98.65996954421834,-0.006780727793210373,-0.006803821381339763,25.040340740637333,-0.022039342115376444,-0.7303084275062588,-0.3797211793100602,-0.3505872481961986,-0.17022104329727997,-1.8384163616724813,1
2025-03-25,AUDUSD=X,98.95579352935887,0.0029984195870640384,0.002993933292678758,28.366871551741085,-0.015687503084820646,-0.8457372452843401,-0.47292439250491625,-0.3728128527794239,-0.013766706468169864,-1.2941064419694206,1
2025-03-26,AUDUSD=X,98.34836789893315,-0.0061383533875205565,-0.006157270531816174,25.83194453897977,-0.017849251099465918,-0.9749905032893338,-0.5733376146617998,-0.401652888627534,-0.024806270805720034,-1.3036996960143432,1
2025-03-27,AUDUSD=X,98.10769588258107,-0.0024471378782757736,-0.002450137014038335,24.883140813607312,-0.016631641472422132,-1.0843452052724558,-0.6755391327839311,-0.40880607248852474,0.013126251041305527,-1.171826468867276,1
2025-03-28,AUDUSD=X,99.01956748480626,0.009294598084502503,0.009251669107763998,34.67355537874961,-0.00613787414866964,-1.0849228615743414,-0.7574158785420131,-0.3275069830323283,0.19060275590133977,-0.5269176882206129,0
2025-03-31,AUDUSD=X,98.79243166802875,-0.0022938477974301374,-0.0022964826964317134,33.50223927905995,-0.006897718948974513,-1.0911307444988267,-0.8241588517333759,-0.26697189276545086,0.1898527094161628,-0.52139675261229,0
2025-04-01,AUDUSD=X,99.3222168491756,0.005362608979269545,0.0053482813910808585,38.70351828924701,-0.001286631188964292,-1.0412978663054417,-0.8675866546477891,-0.1737112116576527,0.29291437178898744,0.12845796696344428,0
2025-04-02,AUDUSD=X,98.69297844886827,-0.006335323760069178,-0.006355477087300465,35.18351955611179,-0.006238111366011054,-1.0405840265339492,-0.9021861290250212,-0.13839789750892806,0.22509470765900053,-0.42636149322841543,0
2025-04-03,AUDUSD=X,98.57079033325952,-0.0012380629050733338,-0.0012388299381072508,34.52684915531994,-0.006118859698189676,-1.0379134430403525,-0.9293315918280874,-0.10858185121226505,0.23502101319950536,-0.5326442038527922,0
2025-04-04,AUDUSD=X,97.93499351782023,-0.006450154384374129,-0.006471046516941646,31.257669286743933,-0.01027485426947627,-1.0747118664004773,-0.9584076467425655,-0.11630421965791182,0.1782894052414907,-1.6701450577419334,0
2025-04-07,AUDUSD=X,97.72215810188926,-0.0021732315313038875,-0.0021755964258784195,30.225925855090807,-0.010189548286943349,-1.1082734350742527,-0.9883808044089031,-0.11989263066534961,0.183944653281267,-1.6098973723398444,0
2025-04-08,AUDUSD=X,98.31651960615007,0.0060821569622018234,0.006063735303421986,36.526749447068546,-0.0034138872090929977,-1.074524761358262,-1.005609595798775,-0.06891516555948707,0.28944906843268026,-0.3358332035910726,0
2025-04-09,AUDUSD=X,97.14741398430104,-0.011891242962346449,-0.011962509319071215,30.66152372411817,-0.012523923364636827,-1.1291001832797463,-1.0303077132949692,-0.09879246998477709,0.15879949392631987,-1.863760186067762,0
2025-04-10,AUDUSD=X,97.4622654019067,0.003240965504820892,0.0032357248961542447,33.746956753300296,-0.007641310492085796,-1.133875113770742,-1.051021193390124,-0.082853920380618,0.22374913312257222,-1.1781004458737894,0
2025-04-11,AUDUSD=X,97.64394960757704,0.0018641492163260498,0.0018624138464998579,35.52973565705746,-0.004743417680184826,-1.1102011755119605,-1.0628571898144914,-0.047343985697469115,0.2656784848188555,-0.7518988755765105,0
2025-04-14,AUDUSD=X,97.25737235916473,-0.003959049689877703,-0.003966907473528681,33.46624529921722,-0.007116070815508608,-1.109839424037105,-1.0722536366590143,-0.03758578737809071,0.20758212702578643,-1.0686047609474547,0
2025-04-15,AUDUSD=X,96.2923453232565,-0.009922404980719168,-0.009971960117605297,28.946676079268855,-0.013925762392094568,-1.1738904714835314,-1.0925810036239179,-0.08130946785961357,0.003994249500952037,-1.9489244193718893,1
2025-04-16,AUDUSD=X,96.3602224285746,0.0007049065539970201,0.0007046582240648313,29.66616295956078,-0.010851198827527886,-1.2052805490132528,-1.115120912701785,-0.09015963631146784,0.027177382057565258,-1.4890775810237216,1
2025-04-17,AUDUSD=X,96.02234022652245,-0.00350644896344654,-0.0035126109643245033,28.13870497864812,-0.01174661829664096,-1.243092089702941,-1.1407151481020161,-0.10237694160092481,-0.008471577305306227,-1.56358545902604,1
2025-04-18,AUDUSD=X,96.19793949487297,0.001828733479482647,0.0018270633822116962,30.151533777411714,-0.00814693153950561,-1.2445423057058917,-1.1614805796227912,-0.08306172608310058,0.08748949267185142,-1.0837573516789545,1
2025-04-21,AUDUSD=X,96.23189400238222,0.00035296501866399765,0.00035290274116588533,30.556577895051674,-0.006388290537219039,-1.2287870748447176,-1.1749418786671764,-0.053845196177541244,0.14090633191736868,-0.8510426232632461,1
2025-04-22,AUDUSD=X,97.33013589657664,0.011412452239246473,0.011347821471726461,42.22630843683873,0.004047383773540658,-1.1148309215010102,-1.1629196872339431,0.04808876573293297,0.4227829229714591,0.858471386546921,1
2025-04-23,AUDUSD=X,97.18652631350905,-0.0014754893923110135,-0.0014765789987181116,41.25013895115623,0.002098412168964597,-1.0243004442086203,-1.1351958386288785,0.1108953944202582,0.4004623878883429,0.6194418353211002,1
2025-04-24,AUDUSD=X,96.50967245678221,-0.0069644824483530154,-0.00698884764948457,36.918231488605656,-0.003996834207416357,-0.9956931079012179,-1.1072952924833463,0.11160218458212845,0.2542814830564955,-0.3306900692331366,1
2025-04-25,AUDUSD=X,96.65008722093738,0.001454929444694164,0.0014538720603384809,38.36429924715503,-0.002085464111563028,-0.9507318449026911,-1.0759826029672153,0.12525075806452413,0.30953057042676335,0.09564992385405435,1
2025-04-28,AUDUSD=X,96.81825612924088,0.0017399767878023553,0.0017384647818407505,40.13432775032584,-0.000285658482003802,-0.8912560496414272,-1.0390372923020577,0.14778124266063042,0.3723422530787498,0.5939418877065998,1
2025-04-29,AUDUSD=X,97.75877897597789,0.009714313026683019,0.009667432451765769,48.96206407074203,0.007698888956242455,-0.7594739766954177,-0.9831246291807297,0.22365065248531202,0.6746647200957949,1.8688406439939493,1
2025-04-30,AUDUSD=X,98.3498069217411,0.006045778721402106,0.006027576329473522,53.59309269622484,0.011255497016930094,-0.6004234113156457,-0.906584385607713,0.30616097429206734,0.8806515845676277,1.9304981294774328,0
2025-05-01,AUDUSD=X,98.61516428146864,0.0026980974140466962,0.00269446408313869,55.54350912622476,0.011412407668674601,-0.4478006044863747,-0.8148276293834454,0.36702702489707073,0.9644003265253871,1.705589931124358,0
2025-05-02,AUDUSD=X,99.64501429940307,0.010443120238536885,0.010388967547468434,62.185920647041186,0.01790775871810245,-0.24096791275373164,-0.7000556860575028,0.45908777330377115,1.1407210434746762,1.9736908357239704,0
2025-05-05,AUDUSD=X,98.83576312143674,-0.008121341380259883,-0.008154499118736313,55.20570839319828,0.007874273579888182,-0.14072908399464268,-0.5881903656449309,0.4474612816502882,0.8831814918347727,1.0119314466137017,0
2025-05-06,AUDUSD=X,98.41291795742902,-0.0042782607292481956,-0.004287438673127213,51.92593671460085,0.002912742693334988,-0.094321877007431,-0.48941666791743094,0.39509479090999994,0.7728331370839288,0.5050793805156897,0
2025-05-07,AUDUSD=X,97.79429124630042,-0.006286031589838648,-0.006305871874551168,47.48150644228276,-0.0027766564554055164,-0.10623720031821904,-0.4127807743975886,0.30654357407936955,0.6074303484526289,-0.14024325759659362,0
2025-05-08,AUDUSD=X,97.54700189060634,-0.0025286686220903354,-0.002531871104407365,45.794163624687684,-0.0043391558939634995,-0.1340886734482325,-0.3570423542077174,0.2229536807594849,0.5439076531356747,-0.5400704255220815,0
2025-05-09,AUDUSD=X,96.62647004731532,-0.009436803032894292,-0.009481611782339748,40.083776556707114,-0.011265870383388069,-0.22781429176477275,-0.3311967417191285,0.10338244995435575,0.3263905090348964,-1.5337246212178732,0
2025-05-12,AUDUSD=X,97.07540209889,0.004646056627700901,0.004635297020232868,43.7665629068081,-0.005465666927976335,-0.26283762631149443,-0.31752491863760174,0.054687292326107306,0.44078304244019884,-1.1169845606930284,0
2025-05-13,AUDUSD=X,96.94381067557522,-0.0013555588796915208,-0.0013564784807725628,42.93353340936695,-0.005581856223646231,-0.2977795817186575,-0.31357585125381293,0.01579626953515545,0.39748000135870787,-1.0918058316962642,1
2025-05-14,AUDUSD=X,95.96510046902736,-0.010095644061518638,-0.010146950683713985,37.25412021229326,-0.012817343080582431,-0.3998360067711957,-0.3308278823572895,-0.06900812441390619,0.16087063638921986,-1.5718618341555357,1
2025-05-15,AUDUSD=X,95.30207244918489,-0.006909053568452839,-0.006933031586489866,33.97519686450862,-0.016124898621851392,-0.5281293327482643,-0.3702881724354845,-0.15784116031277984,0.0314307917055664,-1.6009041352495195,1
2025-05-16,AUDUSD=X,95.53028249949938,0.0023945969321514937,0.002391734453661855,36.061172299446206,-0.0112937485649984,-0.6044206885998165,-0.4171146756683509,-0.18730601293146554,0.10911489953949736,-1.2469781167333074,1
2025-05-19,AUDUSD=X,96.10985383060827,0.006066885975260616,0.006048556520324282,41.1466318945627,-0.004336759441197198,-0.6110715228839325,-0.45590604511146726,-0.15516547777246525,0.24312924842462877,-0.6122169834464998,1
2025-05-20,AUDUSD=X,97.4724144003513,0.01417711624184248,0.01407756076575795,51.01153787623505,0.007986696792478713,-0.5006242219830597,-0.4648496804857858,-0.03577454149727388,0.5483794466550834,0.9553205706395078,1
2025-05-21,AUDUSD=X,99.48005735177743,0.0205970372620512,0.02038778670608291,61.30369617954043,0.023398978941812806,-0.24823246336310945,-0.42152623706125053,0.17329377369814108,0.9349898414016917,2.196328050261608,0
2025-05-22,AUDUSD=X,99.78853168257368,0.003100866032931915,0.0030960682634564095,62.60374019226141,0.021636522718314434,-0.023053133630241973,-0.34183161637504883,0.31877848274480686,0.932452980935306,1.7979095862234091,0
2025-05-23,AUDUSD=X,99.1172774966168,-0.006726766840222997,-0.006749493511634874,58.0346610251573,0.012047469592699766,0.10008478945883326,-0.2534483352082724,0.3535331246671057,0.7742479881092965,1.1083357243184466,0
2025-05-26,AUDUSD=X,97.657842592216,-0.014724323965119135,-0.014833802820424164,49.564668723928904,-0.0023365040791042966,0.0789976452093839,-0.18695913912474116,0.26595678433412506,0.4917199920056707,0.1932861180759273,0
2025-05-27,AUDUSD=X,97.86038302768239,0.002073980236406925,0.0020718325084473146,50.64130965198943,-0.00021876766704640187,0.07773319205728058,-0.1340206728883368,0.21175386494561738,0.5292532254477419,0.25984114960801663,0
2025-05-28,AUDUSD=X,97.32307201552584,-0.005490587667172253,-0.005505716345941185,47.73039342460821,-0.004675160055383355,0.03299425836659964,-0.10061768663734952,0.13361194500394916,0.436592071347317,-0.15227814587058447,1
2025-05-29,AUDUSD=X,97.05956971811646,-0.0027075008212578133,-0.0027111727309028495,46.324102605873726,-0.006038093402186941,-0.023453741992014443,-0.08518489770828251,0.06173115571626807,0.4001209612815737,-0.4894363085888262,1
2025-05-30,AUDUSD=X,96.66311266846202,-0.004084677593418684,-0.004093042675820254,44.21338415295099,-0.00827728507301426,-0.09903830757883725,-0.08795557968239345,-0.011082727896443795,0.34305467318923694,-0.9702849845671918,1
2025-06-02,AUDUSD=X,96.58718029378119,-0.0007855362049147274,-0.0007858449001507864,43.80173227673433,-0.007421936672015033,-0.16318562608915954,-0.10300158896374667,-0.06018403712541287,0.34654675294036374,-1.1339565445249278,0
2025-06-03,AUDUSD=X,97.32721790302479,0.007661861615513521,0.0076326586251329685,48.80459742509142,0.00014977063567566653,-0.15254949226340386,-0.11291116962367811,-0.03963832263972575,0.5141507200234562,-0.479831386906068,0
2025-06-04,AUDUSD=X,97.45367904762118,0.001299339972117508,0.0012984965604425532,49.62979433326634,0.0011854827858312313,-0.1323898147140028,-0.11680689864174307,-0.015582916072259728,0.5452833569294541,-0.2244328543462106,0
2025-06-05,AUDUSD=X,97.36495294396892,-0.0009104438592708597,-0.0009108585650112716,49.03263415337938,0.00022413760818513456,-0.12216434553259603,-0.11787838801991367,-0.004285957512682362,0.5280863998221672,-0.10761391723758337,0
2025-06-06,AUDUSD=X,96.67857128218681,-0.007049576269780644,-0.007074541933327061,44.56534014957111,-0.005592684668807251,-0.16751484445819642,-0.12780567930757022,-0.0397091651506262,0.3785622692684471,-1.1858056204292098,0
2025-06-09,AUDUSD=X,95.56456531533061,-0.011522780612930439,-0.011589682274784975,38.44341763531434,-0.013994220869571423,-0.2900034339131281,-0.1602452302286818,-0.1297582036844463,0.16932704420297032,-2.20830580321258,1
2025-06-10,AUDUSD=X,95.25836160081369,-0.0032041553635132614,-0.0032092996610014494,36.94127855076469,-0.014078620494564494,-0.4070919022063606,-0.20961456462421757,-0.19747733758214303,0.14378237294064972,-1.9159912785410207,1
2025-06-11,AUDUSD=X,95.24155060941818,-0.00017647785572827424,-0.00017649342977739895,36.85613231177134,-0.011691526699914676,-0.49552970542826813,-0.2667975927850277,-0.22873211264324045,0.15843591866734644,-1.4796388975306922,1
2025-06-12,AUDUSD=X,96.43926162390693,0.012575509395059248,0.012497094398122924,46.34486551609375,0.0006028830477525604,-0.46362762183460404,-0.30616359859494297,-0.15746402323966108,0.3696384504002251,-0.02204729975849747,0
2025-06-13,AUDUSD=X,96.54649452684647,0.0011119216503101548,0.0011113039232988943,47.11117061199581,0.001403132857467907,-0.4247954145471482,-0.32988996178538404,-0.09490545276176415,0.3764531621856358,0.11933979118321615,0
2025-06-16,AUDUSD=X,97.22996420950797,0.007079176577161395,0.007054236839352843,51.83305553005178,0.006937486591146242,-0.3350085490862824,-0.33091367924556375,-0.004094869840718662,0.5050667883769383,0.8210261688292787,0
